Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX4314265	SRR7443726	2019-03-04 15:47:06	2018-06-27 16:15:35	1971822	296363458	1971822	150	122		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443726/SRR7443726.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473436	SAMN09503000	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229720							no					GEO	SRA729731		public	9496A94B694DBC7545194FEF6F7CE127	227FB82E39550AEF646C217D67290681		
SRX4314266	SRR7443727	2019-03-04 15:47:06	2018-06-27 16:16:23	1579121	237687766	1579121	150	98		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443727/SRR7443727.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473437	SAMN09502999	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229721							no					GEO	SRA729731		public	14A3D40814888FBADDD41B430FFF4BB1	B348AC5D76D46B2CB24FECFB52377F76		
SRX4314267	SRR7443728	2019-03-04 15:47:06	2018-06-27 16:16:37	2051195	307593762	2051195	149	126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7443728/SRR7443728.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473438	SAMN09502998	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229722							no					GEO	SRA729731		public	B5C29935D425FC987C5752A90021C74E	F369AFEC4FF572FF405A06ACAB3F87A2		
SRX4314268	SRR7443729	2019-03-04 15:47:06	2018-06-27 16:16:27	1551401	233869237	1551401	150	96		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443729/SRR7443729.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473439	SAMN09502997	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229723							no					GEO	SRA729731		public	EEBD5BD8921006E2D2A53B052548525A	DBE283F6245EC624CF6A5F1B3B95F572		
SRX4314269	SRR7443730	2019-03-04 15:47:06	2018-06-27 16:16:36	2023012	303721538	2023012	150	126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443730/SRR7443730.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473440	SAMN09502996	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229724							no					GEO	SRA729731		public	FBCA75666BA98F50EF3D45882BEE8299	66FEA996F1D0B9F695332D76D53C92BB		
SRX4314270	SRR7443731	2019-03-04 15:47:06	2018-06-27 16:15:35	1711253	256696124	1711253	150	110		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7443731/SRR7443731.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473441	SAMN09502995	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229725							no					GEO	SRA729731		public	30C57C98AFB310B343E9B06F13FFA3A0	A4C5354CDF925C493EEAACB040EDBDE8		
SRX4314271	SRR7443732	2019-03-04 15:47:06	2018-06-27 16:18:38	2431442	365130288	2431442	150	151		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7443732/SRR7443732.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473442	SAMN09502994	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229726							no					GEO	SRA729731		public	A92A21341EAA72AF8B7B2A2785F5C597	CF33FF01BEEC4044B3A3D77CE8C1DDD8		
SRX4314272	SRR7443733	2019-03-04 15:47:06	2018-06-27 16:18:41	2251559	338945578	2251559	150	140		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7443733/SRR7443733.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473443	SAMN09502993	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229727							no					GEO	SRA729731		public	12D90324C2DE470A6A48991D9D417F03	1EA3C2482725786F6178AA6CF2883F7D		
SRX4314273	SRR7443734	2019-03-04 15:47:06	2018-06-27 16:18:41	2337260	351297355	2337260	150	147		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7443734/SRR7443734.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473444	SAMN09502992	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229728							no					GEO	SRA729731		public	C159D2B0E7815FF7DAA227C43CADA858	E5DA877F467881CCE811675C98960691		
SRX4314274	SRR7443735	2019-03-04 15:47:06	2018-06-27 16:18:38	2167469	326408999	2167469	150	134		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7443735/SRR7443735.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473445	SAMN09502991	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229729							no					GEO	SRA729731		public	50CF4C80D1194CB75F2D78F2F629A32F	2FE49D424BBEED0DEF7212758D3D1FC8		
SRX4314275	SRR7443736	2019-03-04 15:47:06	2018-06-27 16:16:28	1680461	252909173	1680461	150	106		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443736/SRR7443736.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473446	SAMN09502990	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229730							no					GEO	SRA729731		public	25CFE9298CEF8B40F28418C232411965	253BB9996EAFA04F590939168A706C27		
SRX4314276	SRR7443737	2019-03-04 15:47:06	2018-06-27 16:16:43	1769938	266899382	1769938	150	110		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443737/SRR7443737.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473447	SAMN09502989	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229731							no					GEO	SRA729731		public	5AA18EB56B1DB9E9A877AAB18D6FF5BA	958CDDAF86EB48CCB6B4C75922F89DC0		
SRX4314277	SRR7443738	2019-03-04 15:47:06	2018-06-27 16:15:27	1514604	227416762	1514604	150	94		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443738/SRR7443738.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473448	SAMN09502988	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229732							no					GEO	SRA729731		public	0B9CC13DBB27B490A4538973BBD9B14D	E26F2DC992FB8C50B19190C744884EDD		
SRX4314278	SRR7443739	2019-03-04 15:47:06	2018-06-27 16:15:39	1961644	295210911	1961644	150	124		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443739/SRR7443739.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473449	SAMN09502987	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229733							no					GEO	SRA729731		public	3287D7242EA3068E78BB29E88928F81E	CC446B50D1CFE16D38E4EE2D3DFB2EBA		
SRX4314279	SRR7443740	2019-03-04 15:47:06	2018-06-27 16:18:38	1995727	299566483	1995727	150	123		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443740/SRR7443740.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473450	SAMN09503011	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229734							no					GEO	SRA729731		public	8B68E84405B24495AC8ED96E90506B77	3EF4298095F8036BC79409D886F65BD5		
SRX4314280	SRR7443741	2019-03-04 15:47:06	2018-06-27 16:16:31	1647300	247834605	1647300	150	102		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443741/SRR7443741.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473451	SAMN09502960	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229735							no					GEO	SRA729731		public	7BFBA1697DA312A0A540826E50C7873A	19FFA5E11ED3AD19BEB141A80B1613BA		
SRX4314281	SRR7443742	2019-03-04 15:47:06	2018-06-27 16:16:41	2121020	318921470	2121020	150	131		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7443742/SRR7443742.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473452	SAMN09503010	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229736							no					GEO	SRA729731		public	5A6C0302B2169D33111A5BDCC3E8E419	C3081EF7FE7327FC9C9564917A4904CC		
SRX4314282	SRR7443743	2019-03-04 15:47:06	2018-06-27 16:16:45	2247197	338132092	2247197	150	139		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443743/SRR7443743.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473453	SAMN09503009	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229737							no					GEO	SRA729731		public	1CDCF3AB8540695F6F35BF35C270F743	FF20043831392DA5E448B96612825781		
SRX4314283	SRR7443744	2019-03-04 15:47:06	2018-06-27 16:18:31	1891335	284803984	1891335	150	118		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443744/SRR7443744.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473454	SAMN09503008	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229738							no					GEO	SRA729731		public	432CA998194B37F9BA7CE3B1A0D22668	CEF5F813E83784133131BE75366DC093		
SRX4314284	SRR7443745	2019-03-04 15:47:06	2018-06-27 16:15:37	1720289	259188452	1720289	150	107		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443745/SRR7443745.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473455	SAMN09503007	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229739							no					GEO	SRA729731		public	76B2DCF8EACCAC7C1C9E61EADDC28F10	4AE95B3C450929AB0ADB1ABDDD311A4E		
SRX4314285	SRR7443746	2019-03-04 15:47:06	2018-06-27 16:16:18	1132000	169224972	1132000	149	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443746/SRR7443746.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473456	SAMN09503006	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229740							no					GEO	SRA729731		public	2DC9DF337E66243E66505D2789B7587A	C9706C8D4F188631782876DF43C8626F		
SRX4314286	SRR7443747	2019-03-04 15:47:06	2018-06-27 16:18:42	1232282	184906326	1232282	150	76		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443747/SRR7443747.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473457	SAMN09503005	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229741							no					GEO	SRA729731		public	03A89929F07C11E8225EA52914DE2698	F8A37D16BCB1911FCF971F43BE9EFD5F		
SRX4314287	SRR7443748	2019-03-04 15:47:06	2018-06-27 16:18:40	2162931	325091777	2162931	150	133		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443748/SRR7443748.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473458	SAMN09502934	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229742							no					GEO	SRA729731		public	8E58231B120C74D061307BE43F740BD1	99E90FD805F845DC95F9EF7A872D2875		
SRX4314288	SRR7443749	2019-03-04 15:47:06	2018-06-27 17:29:44	2086632	313761893	2086632	150	129		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443749/SRR7443749.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473459	SAMN09502933	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229743							no					GEO	SRA729731		public	724C001F48F76660D87E569A9C927EDB	63A59D3C48D01F3C44358780F6FD4E94		
SRX4314289	SRR7443750	2019-03-04 15:47:06	2018-06-27 16:16:24	1556500	233519348	1556500	150	96		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443750/SRR7443750.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473460	SAMN09502932	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229744							no					GEO	SRA729731		public	341D57B8D2BCBD650D029EBB64D85075	639CD73E7F3B70D5DFC0BEBD378780D7		
SRX4314290	SRR7443751	2019-03-04 15:47:06	2018-06-27 16:15:49	1567066	234414373	1567066	149	97		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7443751/SRR7443751.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473461	SAMN09502931	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229745							no					GEO	SRA729731		public	5A5AEDF7A19399C488E6E8BFB8456336	FCE0F817D656A47B824E87E785D7E378		
SRX4314291	SRR7443752	2019-03-04 15:47:06	2018-06-27 16:16:38	1877778	282553245	1877778	150	116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443752/SRR7443752.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473462	SAMN09502986	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229746							no					GEO	SRA729731		public	2F5EB932ED3ED1A1CBF82382E26E4D54	4AC648DE8555701A2638745EDADFD973		
SRX4314292	SRR7443753	2019-03-04 15:47:06	2018-06-27 16:16:29	1295523	194886545	1295523	150	80		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443753/SRR7443753.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473463	SAMN09502985	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229747							no					GEO	SRA729731		public	7E98771B01FAF175A61B9945B562CB16	602E22210F8024E59BB97AC109AF0FB5		
SRX4314293	SRR7443754	2019-03-04 15:47:06	2018-06-27 16:16:27	1796041	268591489	1796041	149	111		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7443754/SRR7443754.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473464	SAMN09502984	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229748							no					GEO	SRA729731		public	F908AE271D231E740D602244F24EF85A	AF07A8AABC4F8A0EBA785799989D00E5		
SRX4314294	SRR7443755	2019-03-04 15:47:06	2018-06-27 16:18:36	1228523	183741341	1228523	149	77		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443755/SRR7443755.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473465	SAMN09502983	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229749							no					GEO	SRA729731		public	BE9922BC99908101532F04BB0D543541	30C73451FBB3A27CE3F3C902B659C60B		
SRX4314295	SRR7443756	2019-03-04 15:47:06	2018-06-27 16:15:24	1043063	155833211	1043063	149	64		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443756/SRR7443756.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473466	SAMN09502982	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229750							no					GEO	SRA729731		public	B6482061C0F0DCB320021BE6C6DC69D9	4E159F7E31CD41E7F694A0391623EF86		
SRX4314296	SRR7443757	2019-03-04 15:47:06	2018-06-27 16:16:29	1629989	244446561	1629989	149	101		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443757/SRR7443757.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473467	SAMN09502981	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229751							no					GEO	SRA729731		public	BB66BBA9A0930FE253618042D6BCEBAB	BA409EA89E3CF861CA4C99941AE1A5D9		
SRX4314297	SRR7443758	2019-03-04 15:47:06	2018-06-27 17:30:06	1891102	283788053	1891102	150	117		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443758/SRR7443758.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473468	SAMN09502980	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229752							no					GEO	SRA729731		public	ED3A8BCFDCD7DB9135E7A411D48CE5A7	902EF600692A1399A911DD90D63B8994		
SRX4314298	SRR7443759	2019-03-04 15:47:06	2018-06-27 16:16:34	1990307	299771439	1990307	150	123		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443759/SRR7443759.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473469	SAMN09502979	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229753							no					GEO	SRA729731		public	A05B31FC1B6169C9485F747D5FE75317	FF8561170F637BE2F9E09D6E1A958FAF		
SRX4314299	SRR7443760	2019-03-04 15:47:06	2018-06-27 16:18:38	1828759	274603683	1828759	150	113		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443760/SRR7443760.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473470	SAMN09502978	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229754							no					GEO	SRA729731		public	95AA6902C612615E3614AFEA48814C60	835B8655A74FED38F2FC9883E4FE489A		
SRX4314300	SRR7443761	2019-03-04 15:47:06	2018-06-27 16:16:39	2177497	328264495	2177497	150	135		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443761/SRR7443761.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473471	SAMN09502977	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229755							no					GEO	SRA729731		public	4AD9D1772EA900A631F1DD69AC5B7D62	BDDE948009C5F4D76B616E327FC10C8F		
SRX4314301	SRR7443762	2019-03-04 15:47:06	2018-06-27 16:16:10	2047088	305201722	2047088	149	125		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443762/SRR7443762.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473472	SAMN09502976	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229756							no					GEO	SRA729731		public	401B7D9A9332D69857CC1D2B4203FD98	FAE84C2CD0AF6D56AA07B69080F3F88C		
SRX4314302	SRR7443763	2019-03-04 15:47:06	2018-06-27 16:18:40	2154957	323739897	2154957	150	134		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443763/SRR7443763.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473473	SAMN09502975	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229757							no					GEO	SRA729731		public	80E4375DF8A4B53767B5F02162CA19B9	6B9580A4D4CB7E9292F229AE21017564		
SRX4314303	SRR7443764	2019-03-04 15:47:07	2018-06-27 16:15:58	2294501	343570296	2294501	149	141		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7443764/SRR7443764.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473474	SAMN09502974	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229758							no					GEO	SRA729731		public	F34AE7D46BCF45C901E26B8E18CB013B	5F5E38C1FAF515085BBDDD1139E2B1B0		
SRX4314304	SRR7443765	2019-03-04 15:47:07	2018-06-27 16:16:28	1735478	259780234	1735478	149	107		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443765/SRR7443765.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473475	SAMN09502973	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229759							no					GEO	SRA729731		public	D120C201288F9992F922769B444865F2	7143817CD7892F95B0BB87A15012D673		
SRX4314305	SRR7443766	2019-03-04 15:47:07	2018-06-27 16:16:02	1760643	263244179	1760643	149	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7443766/SRR7443766.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473476	SAMN09502972	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229760							no					GEO	SRA729731		public	5AB3E72307C2347FECD5511F73DB33A2	14A90943FA48A3781A6CA8B662697362		
SRX4314306	SRR7443767	2019-03-04 15:47:07	2018-06-27 16:15:53	1879142	282346249	1879142	150	116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7443767/SRR7443767.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473477	SAMN09502971	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229761							no					GEO	SRA729731		public	C2B404C8CD298EB847EC1C73AC070D26	6F6CDA4B4909A7D2DC38B176D09476F3		
SRX4314307	SRR7443768	2019-03-04 15:47:07	2018-06-27 16:15:59	1938590	291303864	1938590	150	120		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7443768/SRR7443768.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473478	SAMN09502970	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229762							no					GEO	SRA729731		public	55F440F3FB319BC33C280CA4BE8F0DE3	F37D98184E78A983AFCBA6CAD8731BB8		
SRX4314308	SRR7443769	2019-03-04 15:47:07	2018-06-27 16:18:32	1771315	265660209	1771315	149	110		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443769/SRR7443769.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473479	SAMN09502969	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229763							no					GEO	SRA729731		public	AEF1BBCDF3121F386481915ADB16AA9B	DFC0015F58A755821685F6F75057D6DE		
SRX4314309	SRR7443770	2019-03-04 15:47:07	2018-06-27 16:18:32	1825448	274295587	1825448	150	112		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR7443770/SRR7443770.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP151480	PRJNA478238	3.0	478238	SRS3473480	SAMN09502968	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3229764							no					GEO	SRA729731		public	8FF01E38AE594D7F4417119B8FD5C0D1	E3A39F584381B2A21F7476CE9935FF4B		
